"line_item_id","item","description","quantity","unit_price","unit_markup","job_id","created_at"
"18239094","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:45:01"
"18239220","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:10"
"18239185","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:09"
"18239206","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:10"
"18239248","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:11"
"18239213","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:10"
"18239255","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:12"
"18239199","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:09"
"18239241","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:11"
"18239227","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:11"
"18239262","Flagstone","","125.000000","4.54000","3.03000","2120828","2021-02-16 04:46:12"
"12380017","Flagstone","","1.000000","0.00000","47.25000","1786436","2020-10-01 04:54:34"
"8411345","Flagstone","","1.000000","0.00000","45.00000","1270164","2020-03-13 17:00:41"
"7611449","Flagstone","","1.000000","0.00000","0.00000","1202726","2020-02-11 14:59:34"
"7611471","Flagstone","","1.000000","0.00000","0.00000","1202726","2020-02-11 14:59:58"
"8469145","Flagstone","","1.000000","0.00000","45.00000","1270164","2020-03-16 21:07:57"
"15139957","Flagstone","","1.000000","0.00000","45.00000","1270164","2020-12-19 15:13:52"
"7617803","Flagstone","","1.000000","0.00000","0.00000","1202717","2020-02-11 16:50:12"
"7611330","Flagstone","","1.000000","0.00000","0.00000","1202717","2020-02-11 14:57:27"
"12379438","Flagstone","","1.000000","2.34000","-2.34000","1786428","2020-10-01 04:40:53"
"7616693","Flagstone","","1.000000","2.34000","-2.34000","1203020","2020-02-11 16:41:09"
"7883290","Flagstone","","1.000000","2.34000","-2.34000","1203020","2020-02-21 21:26:02"
"8056699","Flagstone","","1.000000","2.34000","-2.34000","1203020","2020-02-28 14:43:31"
"10874101","Annual","","1.000000","0.00000","155.00000","1532855","2020-06-26 14:43:43"
"10874135","Annual","","1.000000","0.00000","155.00000","1532855","2020-06-26 14:43:44"
"10874147","Annual","","1.000000","0.00000","155.00000","1532855","2020-06-26 14:43:44"
"12379451","Annual","","1.000000","0.00000","57.75000","1786429","2020-10-01 04:43:24"
"12379452","Annual","","1.000000","0.00000","57.75000","1786429","2020-10-01 04:43:24"
"12379450","Annual","","1.000000","0.00000","57.75000","1786429","2020-10-01 04:43:24"
"12379453","Annual","","1.000000","0.00000","57.75000","1786429","2020-10-01 04:43:24"
"12212376","Annual","","1.000000","0.00000","5.00000","1751191","2020-09-22 19:24:11"
"15139096","Annual","","1.000000","0.00000","5.00000","1751191","2020-12-19 14:52:55"
"11770158","Annual","","20.000000","13.00000","13.00000","1687853","2020-08-27 15:33:12"
"10874267","Annual","","1.000000","0.00000","155.00000","1532863","2020-06-26 14:44:39"
"12380436","Annual","","1.000000","0.00000","162.75000","1532863","2020-10-01 05:15:48"
"12212445","Annual","","1.000000","0.00000","5.00000","1751202","2020-09-22 19:25:26"
"12212455","Annual","","1.000000","0.00000","5.00000","1751202","2020-09-22 19:25:57"
"12230907","Annual","","1.000000","0.00000","5.00000","1754781","2020-09-23 20:16:38"
"14970178","Annual","","1.000000","0.00000","5.00000","1754781","2020-12-16 23:56:09"
"12380468","Annual","","1.000000","0.00000","0.00000","1786450","2020-10-01 05:20:34"
"14532220","Annual","","1.000000","0.00000","0.00000","1786450","2020-12-09 14:36:57"
"6746573","Annual","","1.000000","0.00000","100.00000","1112160","2020-01-08 19:42:25"
"6746572","Annual","","1.000000","0.00000","100.00000","1112160","2020-01-08 19:42:25"
"15139073","Annual","","1.000000","0.00000","100.00000","1112160","2020-12-19 14:51:47"
"12379412","Annual","","1.000000","0.00000","105.00000","1786424","2020-10-01 04:36:20"
"12379413","Annual","","1.000000","0.00000","105.00000","1786424","2020-10-01 04:36:21"
"12050331","Annual","","1.000000","0.00000","0.00000","1722758","2020-09-11 19:38:41"
"12380452","Annual","","1.000000","0.00000","0.00000","1722758","2020-10-01 05:20:33"
"7736090","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:01:37"
"7736151","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:03:32"
"7736091","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:01:37"
"7736152","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:03:32"
"7736093","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:01:38"
"7736154","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:03:33"
"7736094","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:01:38"
"7736155","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:03:33"
"7736095","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:01:38"
"7736092","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:01:38"
"7736153","Annual","","1.000000","0.00000","55.00000","1212074","2020-02-17 17:03:32"
"12379449","Annual","","1.000000","0.00000","57.75000","1212074","2020-10-01 04:43:23"
"12380449","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","26.80000","1786449","2020-10-01 05:18:11"
"14532228","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","26.80000","1786449","2020-12-09 14:37:00"
"8481541","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:16"
"8481547","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:22"
"8481553","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:27"
"8481559","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:34"
"8481565","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:39"
"8481571","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:45"
"8481542","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:17"
"8481548","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:23"
"8481554","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:28"
"8481560","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:35"
"8481566","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:40"
"8481572","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:46"
"8481545","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:20"
"8481551","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:25"
"8481557","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:32"
"8481563","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:38"
"8481569","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:43"
"8481575","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:49"
"8481581","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:53"
"8481543","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:18"
"8481549","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:23"
"8481555","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:30"
"8481561","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:36"
"8481567","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:41"
"8481573","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:47"
"8481579","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:51"
"8481544","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:19"
"8481550","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:24"
"8481556","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:31"
"8481562","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:37"
"8481568","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:42"
"8481574","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:48"
"8481580","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:52"
"8481540","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:13"
"8481546","Black Mulch","Retains color. It's long lasting, looks natural, and is environmentally safe","1.000000","20.45000","24.55000","1275198","2020-03-17 13:45:21"
